uniprot	pca0	pca1	pca2	pca3	pca4	pca5
INAR1	0.5059432826327723	3.2926416296373127	2.3374149153637154	3.264239866067002	1.5001595265122143	1.9394240470264317
INSL4	1.82690022770023	1.4224692641812253	0.910534022262526	2.6208354193600063	1.8703604011090929	2.326701970778177
JCAD	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
ITB6	0.3605489969110467	2.737879123357518	1.6713477612119576	2.669511806100649	2.0622031951722657	1.9965489504262406
JHY	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
JOS2	2.48388912087681	1.3075857870692262	2.0085125080301345	1.9509214438863225	2.3811143055102644	1.8172632465410703
IPO5	3.0339438065398605	2.010273616524911	2.8060134945137247	2.6156340400502867	2.004171789040957	1.537390954896975
JPH2	1.8536442967714868	3.8829309839000996	2.7567248547896956	1.8256187401646584	1.3600530486570066	1.590635982283537
KIF19	2.6224789390324483	1.1415555043765249	2.5669045892051146	2.2669938773272795	2.6806561754547857	1.6419081361040502
KCAB3	2.4140877492595925	1.3449079880787393	2.175995763647121	1.831779744590866	2.32698183404841	1.68924022956792
KREM1	0.20280492134903372	2.5338647647146195	1.912704542706638	2.5175501693662903	1.872998670174388	2.2671939750206356
KV621	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
MINT	3.322794522948953	2.907277203581168	1.8964773227817666	2.022149940634116	1.3128820812222655	1.4344684034450585
MEF2A	3.5552829024864057	3.07953521849399	2.4397671977544038	2.241606720938563	0.5580478133866487	2.6965640581212114
MOT4	1.028398162126264	2.4052882842540058	3.1231425123846566	1.6701361363170049	1.992032272867121	2.042964656328077
MROH8	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
MOTI	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
MPP4	2.5846917291252027	1.5208346076563588	1.9927575731720044	2.1638577030032518	2.602952213748386	1.1259748530569182
MOK	3.117651370348943	2.0130471768841205	2.9010532499375374	2.6077370994941558	2.7593783115913437	2.486790810261167
MORC2	3.729948156611754	2.876706193641523	3.1061816909202324	3.078549144186906	2.7957166694961875	3.28512988012279
MOONR	2.722467836575259	1.3234224118887892	2.7186834872820227	2.4324902312036967	2.256897190193805	1.5418878868766637
MMP23	0.8286004951078161	2.970245798235959	1.830863652898703	1.8648047672056638	2.8878065175432983	2.7765334694374944
MRGRD	0.48420201256856776	2.517576814128801	2.3396575140970426	1.6551572784174813	1.9548486520528057	1.8565169914566857
MTOR	2.742789468913893	2.199965193425286	3.524584219235095	2.878587720222655	2.5026605502066888	2.483884183316605
MTPN	3.096508640936225	1.9875283248721167	2.663202998027652	2.6642159973787956	1.9828876950036285	1.5276209159926255
MON1B	2.586047535857118	1.5226290578605366	2.4279518227060946	2.1431912495057603	1.829448240492981	2.532592034698891
NB5R4	2.5012964152435475	1.7635236260920804	1.9014565148336113	1.7281513937775024	2.529581362347936	2.690105882604946
NCLN	0.627031755657731	2.288204722284884	1.9624249835259509	1.7967353316973116	1.9729294598372729	2.322167942283571
MYPR	0.8588178549317333	2.4991841261084575	2.864453865287207	2.247795632210871	1.8948324497741094	2.2968929970168266
NDF2	3.0561410017436295	2.6436853324312217	1.5538127809836215	1.4969337479454787	1.2034132018356796	2.052299656874628
MYL3	2.529080962386451	1.8330881294049381	2.182635687678439	2.439026103644624	2.2270668708953796	2.0926238592729236
NKX12	2.7289588410253467	1.9879384743636572	1.6406160522201572	1.5036582243606338	1.6314503699500185	1.9905510976426992
NLGN1	0.14008774937378443	2.4596148572538064	1.6512364835958897	2.795633150692019	1.8237194004320774	2.3492880908606737
NLRP3	2.5951458461794266	2.9086295100164556	2.0837630963036453	2.932322689990755	1.7887365585305044	1.807670006599244
NLRP9	2.5978180019549497	1.5181077921798378	2.1737109565321355	2.3079946368576043	2.7660510897182604	1.6318311335970206
NIPS1	2.586047535857118	1.5226290578605366	2.4279518227060946	2.1431912495057603	1.829448240492981	2.532592034698891
NMDE4	0.16120003076203449	2.7684627877088945	2.5492919970666676	2.943085793151122	1.660048891870377	2.376447991461997
NKG2F	0.79707158030346	2.293252047718306	2.14647348090621	1.5595036695040387	1.9573374396803294	2.0676591226136
NPT2A	0.4866825336185381	2.6645936705240425	2.85673912778737	2.495786008377055	1.811309105757633	2.365753632221121
NECT1	0.2184163232369627	2.8693420140004644	1.9873803157768746	3.4137877570152444	1.889217018012013	1.650096927232537
NOL12	2.641120321125188	1.6769253978080232	1.8220831577878758	1.6262579330246327	1.821619411126122	1.9121319035878641
NDUB2	1.854213081587847	1.631881088811493	2.1930273193866885	1.4223915160645908	2.240057584334695	2.1580788678354383
H2B1O	2.9185302548512926	2.5664526131892154	2.37604523500503	2.544903530848411	0.8812775434471825	2.6939060951892273
H1T	2.8880340614486446	2.0976800556519977	2.1325791650649517	1.9207835892786669	1.4698794781409394	2.1581771975446986
GUCD1	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
GZF1	3.7959479268631893	3.8019344844761145	1.9707754288600454	2.443525623234022	2.623431787815887	1.7445447858929353
IFNA6	1.82690022770023	1.4224692641812253	0.910534022262526	2.6208354193600063	1.8703604011090929	2.326701970778177
IL1R1	0.22777767079655198	2.867452292245661	1.8872594182652438	3.4126283616689213	1.9007431154073777	1.913603842732185
IFNL2	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
IL36G	2.4139354116807077	1.2479127889651322	1.7717172080503	2.158444683245103	2.2564184702687706	1.7615643065036086
IIGP5	2.508134773174081	1.4807586219580324	2.318303727192405	2.1793455784044644	2.122687070649367	2.6450820947948044
LV233	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
HV102	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
LV312	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
ICA69	2.020444848673957	1.5627684888183697	2.469929724075195	1.758107426488758	2.4052999168477243	1.590356735250512
IC1	1.5777448705503874	1.8653383726887252	0.7446692783181392	3.340535987377857	2.0538233899560248	2.176755316984954
HV145	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
HXB1	3.0561410017436295	2.6436853324312217	1.5538127809836215	1.4969337479454787	1.2034132018356796	2.052299656874628
LXN	2.653988571973381	1.567291715002154	2.138951505214143	2.2553781435135547	2.4584052608685156	1.469401850178286
HXB2	3.2147553774797073	2.708605292350754	1.9369050167708104	1.7386539395502394	1.0156276074849606	1.987963741051711
HXK1	2.503167994752722	1.8650090479800105	3.4394933095506843	2.925858889708233	2.792403944826337	2.513115234136907
ISPD	2.498358349004729	1.3835824819506595	2.2328231441571313	2.08160624027801	2.4845635359362532	2.147923446501662
IREB2	2.7147511707153016	1.877547959357506	2.158769047150562	2.217076713413386	2.659829043248987	2.2847705501289663
IPP	2.5752620408422526	1.5257753881218368	2.0187272943941053	2.2273149876215577	2.6453250569837716	1.045758592945149
INT11	2.767333969416356	1.6180808156508484	2.0408008879988486	1.9426339328335305	2.0671676314544563	1.7078562124534107
MAPK2	3.2243136835814012	2.035921852403925	3.0769545151570146	2.69520302224908	1.8066825997395186	2.613248081354404
K2C80	2.5167506930089396	1.4761719505147415	2.281757890663956	2.0516708089954574	1.9739951933728515	2.189165037577523
ISLR2	0.42137358216488097	2.854167959010053	2.1715863914777436	3.0069934221809365	1.9472688001827654	1.7618587933796346
INT3	3.036554355856456	1.7321450904962155	2.7874133850437355	2.41649293616891	1.720831970644532	1.9686201818107096
K1908	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
K0408	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
ISK6	1.82690022770023	1.4224692641812253	0.910534022262526	2.6208354193600063	1.8703604011090929	2.326701970778177
K1614	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
K1C13	2.2076410507793285	1.66365782464634	2.2401035337356525	2.5236483158034226	1.8954024578606867	2.4802176496023836
ITAV	0.24233055931575298	3.172712560431083	1.5941023989187268	2.687929441080773	2.5505356620692994	1.771054535653344
IMA4	3.0339438065398605	2.010273616524911	2.8060134945137247	2.6156340400502867	2.004171789040957	1.537390954896975
KAAG1	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
ITB8	0.12418308512765086	2.8465375277748524	1.6814371236621115	2.646860273458212	2.0361767114595835	1.5260905711126482
ITLN2	1.945047701888332	1.7486442968374563	0.8231992975191413	2.6619045869825677	2.3847193517188088	2.571665935318873
ITFG2	2.1349772171135957	2.0061270087757603	2.3676987710489072	2.189948612229244	2.279170251153054	1.761778349230599
JIP2	2.635727804079255	1.4319042777142856	2.525148380005843	2.2974870668374074	2.1441268482020024	1.8470962905655697
JMJD7	2.6528754573263433	2.0160753604455173	1.7287171355864817	2.337375465708177	2.4793961504668487	1.9845565408622894
KI20A	2.8384958386357737	1.2764753491198828	3.3562066852244437	2.691111527987826	2.367130706077555	2.1759490598653466
KBTBB	2.5286201176992313	1.78826650803613	2.0737648106208333	2.263620930331352	2.2008521683537396	1.8606618435480073
KI2S2	0.12418308512765086	2.8465375277748524	1.6814371236621115	2.646860273458212	2.0361767114595835	1.5260905711126482
KRA47	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
KTDAP	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
KLF17	3.46934989029288	3.748350277764909	1.0427682565887189	1.5694058872867749	2.553457572875966	1.7995214890665419
MEG10	0.5391998846973871	3.0706910016834676	2.4599530345913587	3.374358403365659	1.8509316209147737	1.996481328682186
MPI	2.993141314268905	2.093028123584469	2.6725953625554095	2.634330517403053	2.9239870376911505	2.6736618206373897
NUD17	2.43497462360512	1.7347398156714	1.5940046009178235	1.7104014137929424	2.6901428519126207	2.516792029882288
MP2K1	2.764483525945344	1.900216695458542	3.655473713104203	2.823205254646079	2.2538850673306965	2.538837820182589
MOGT1	0.8356439025618547	2.303044919309078	2.3624529592142935	1.432267128163915	2.2041777865758	2.4798227007908826
MTHR	2.3100514568833845	1.4679633137406967	1.8148829618497277	1.7741776775167053	2.126582038345362	2.3659970251890083
MUC2	1.7363592462864659	1.9302583326082574	1.1277615141053277	3.5822561789826177	1.8660377956053056	2.1124194011620365
NANO2	2.8303680318126583	2.216266028752539	1.7552220068398348	1.8805159533640576	3.4199010892339112	2.0996533043984846
MYOZ2	2.636188648766474	1.4767258990830938	2.634019257063448	2.4728922401506797	2.1703415507436423	2.0790583062904857
NBPFJ	2.5846917291252027	1.5208346076563588	1.9927575731720044	2.1638577030032518	2.602952213748386	1.1259748530569182
NOGG	1.5177905854706188	1.609955138312824	0.8688796653342223	3.0928129261679715	1.7917676655969281	2.617754582803038
NOCT	2.8863116479781405	1.9123894523542593	2.0037369409358843	1.9295763877478662	2.6216146537585017	2.0659774907785113
NTRK3	0.6016194265279025	2.7599591088109476	2.409943073324794	3.116981236479117	2.225366319553162	2.5620644834680326
NTM2E	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
NTNG2	1.0109140748438243	2.310928806675311	1.4190315373647209	3.141534328620856	2.181608961326608	1.7572813432388308
NSUN7	2.330835532857718	1.4397398565277943	1.7967790847305996	1.624611869248796	2.2530184291872537	2.3705262495772677
NT5D2	2.43497462360512	1.7347398156714	1.5940046009178235	1.7104014137929424	2.6901428519126207	2.516792029882288
NRSN1	1.1656680328567708	2.1066341979248127	2.4448568019267465	1.2205582253699174	2.1960213199137315	1.9783510214882563
NUP42	2.4000021924966477	3.3761349140995613	2.1143091531965714	2.429805728787319	2.9959035823035998	2.141415064082148
O52E6	0.48420201256856776	2.517576814128801	2.3396575140970426	1.6551572784174813	1.9548486520528057	1.8565169914566857
OSP4A	1.749935727061514	1.4933140048055775	0.9847578159455992	2.563735387602614	1.867683394652611	2.354056203209939
O14A2	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
O10G6	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
O13D1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR4KD	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR4KF	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
ODF3B	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
OR83P	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR9I1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
EIF2A	2.694086681326364	1.7213009690909504	2.3875241287170508	2.4266872505896373	2.126702714230286	1.9790966970922383
ELAP1	0.1585207022834394	2.513504260209465	1.8566361953647281	2.3031613376202316	1.8709872470689077	2.1154079425630776
ELP5	3.2458939686498636	2.353324542994664	2.361762611680416	2.1070699060561884	1.3759283034902148	1.5674757999849227
GCP3	2.791764679423437	1.3698795192345838	2.864877419324161	2.5240106717139996	2.112350237313935	1.8853148839980314
GOG8S	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
GPX1	2.75310950731691	1.421650061914593	2.755125005075021	2.424780447221702	2.0347786447003404	2.078027215898369
GLUR	2.000020125279334	1.5658059451346786	1.5554868508062127	1.895344837698126	1.9955598977499167	2.1931256057640374
GP152	0.5611665132072836	2.446732073504449	2.265433720413969	1.712257310174874	1.9575256585092875	1.8291627590249238
GPV	0.7308094151158746	2.5191268397971314	1.785412066794172	2.0834420513399836	2.210781904760209	1.8009926931981288
GPER1	0.9325120094745678	2.901183742638657	3.0966681615361438	2.6075043719397457	1.6540648090398244	1.5584939124985475
GRD2I	1.8990721500174192	2.159607034561903	2.486659010556667	2.3427022529000787	2.279358469982012	1.5232819856419226
GPX7	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
GLP1R	0.06422880004788167	2.5911542933989513	1.8056475106781946	2.399137212248326	1.774120987100487	1.9670898369307321
GLRX2	2.575917539046314	2.2322517427364947	2.1112610993597567	2.299643220906586	2.098450454682886	2.591881756376065
GSTA4	2.6152792075551656	1.3285066447821587	2.3539288921687036	2.0334944473490317	2.349000629892951	2.146892356109545
GT251	1.7905352900071607	1.6534448146547582	1.4986662817681264	2.447913286202734	2.120031739756254	2.82059132647535
HASP	3.040283878606105	1.6477887891497958	3.022692250549345	2.5941790190506206	2.2587004854914037	2.1748283734422817
GUCNB	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
HES6	2.919756776766774	2.344561957652267	1.5426263164666951	1.4083553434222138	1.332168791091934	1.8544145188834453
HES2	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
IF4A2	2.5371135030595395	1.4588682256815013	2.4380385148931727	2.266367484816758	2.2125106348419097	2.8328143739951255
IFIH1	3.4070966832746654	2.779534163269479	2.6948076753704115	3.1171829734293226	3.0687161324299166	2.551852239227664
IF4G2	2.8087325129389416	1.8589915784346562	2.5919665015629043	2.343445477196518	1.4550019473546907	2.7782994107106758
IKZF4	3.9684917910356567	4.184200163827677	1.928722673359501	2.3140788602798597	1.908092184426935	2.443785890313125
